Simulated Trades
Date | Company | Action | Price
2491 | AAPL | BUY | $17.94
2490 | AAPL | SELL | $17.96
2488 | AAPL | BUY | $17.96
2487 | AAPL | SELL | $17.45
2472 | AAPL | BUY | $16.60
2465 | AAPL | SELL | $17.24
2454 | AAPL | BUY | $17.72
2443 | AAPL | SELL | $18.45
2431 | AAPL | BUY | $18.86
2429 | AAPL | SELL | $18.52
2426 | AAPL | BUY | $18.61
2408 | AAPL | SELL | $19.67
2405 | AAPL | BUY | $20.36
2402 | AAPL | SELL | $20.00
2390 | AAPL | BUY | $19.91
2388 | AAPL | SELL | $19.31
2386 | AAPL | BUY | $19.70
2384 | AAPL | SELL | $19.50
2370 | AAPL | BUY | $19.44
2366 | AAPL | SELL | $18.97
2361 | AAPL | BUY | $18.85
2350 | AAPL | SELL | $18.74
2348 | AAPL | BUY | $18.98
2341 | AAPL | SELL | $19.20
2326 | AAPL | BUY | $18.75
2323 | AAPL | SELL | $18.74
2322 | AAPL | BUY | $20.28
2307 | AAPL | SELL | $21.03
2306 | AAPL | BUY | $21.34
2283 | AAPL | SELL | $22.96
2278 | AAPL | BUY | $22.73
2264 | AAPL | SELL | $23.27
2261 | AAPL | BUY | $23.68
2254 | AAPL | SELL | $23.90
2244 | AAPL | BUY | $24.38
2236 | AAPL | SELL | $25.22
2235 | AAPL | BUY | $25.53
2223 | AAPL | SELL | $25.41
2220 | AAPL | BUY | $25.45
2219 | AAPL | SELL | $25.24
2217 | AAPL | BUY | $25.66
2215 | AAPL | SELL | $24.47
2212 | AAPL | BUY | $25.19
2203 | AAPL | SELL | $24.95
2198 | AAPL | BUY | $24.94
2159 | AAPL | SELL | $27.06
2156 | AAPL | BUY | $28.16
2152 | AAPL | SELL | $28.00
2151 | AAPL | BUY | $28.50
2149 | AAPL | SELL | $28.13
2136 | AAPL | BUY | $27.18
2131 | AAPL | SELL | $27.29
2130 | AAPL | BUY | $28.83
2111 | AAPL | SELL | $32.20
2097 | AAPL | BUY | $31.76
2094 | AAPL | SELL | $31.48
2088 | AAPL | BUY | $31.59
2075 | AAPL | SELL | $31.19
2074 | AAPL | BUY | $31.90
2067 | AAPL | SELL | $32.16
2056 | AAPL | BUY | $32.24
2049 | AAPL | SELL | $32.41
2048 | AAPL | BUY | $33.01
2046 | AAPL | SELL | $32.57
2030 | AAPL | BUY | $31.90
2029 | AAPL | SELL | $31.76
2028 | AAPL | BUY | $32.03
2026 | AAPL | SELL | $31.69
2015 | AAPL | BUY | $31.40
2009 | AAPL | SELL | $31.30
1984 | AAPL | BUY | $27.42
1969 | AAPL | SELL | $28.48
1967 | AAPL | BUY | $28.80
1966 | AAPL | SELL | $28.35
1965 | AAPL | BUY | $28.58
1962 | AAPL | SELL | $28.11
1951 | AAPL | BUY | $27.95
1950 | AAPL | SELL | $27.55
1949 | AAPL | BUY | $27.96
1942 | AAPL | SELL | $28.82
1940 | AAPL | BUY | $29.82
1928 | AAPL | SELL | $28.09
1925 | AAPL | BUY | $29.32
1920 | AAPL | SELL | $29.51
1918 | AAPL | BUY | $29.57
1908 | AAPL | SELL | $28.12
1901 | AAPL | BUY | $27.15
1899 | AAPL | SELL | $26.70
1898 | AAPL | BUY | $27.18
1897 | AAPL | SELL | $26.83
1882 | AAPL | BUY | $25.36
1879 | AAPL | SELL | $23.36
1877 | AAPL | BUY | $24.34
1864 | AAPL | SELL | $24.07
1862 | AAPL | BUY | $24.22
1861 | AAPL | SELL | $23.67
1860 | AAPL | BUY | $24.02
1839 | AAPL | SELL | $26.42
1837 | AAPL | BUY | $26.92
1824 | AAPL | SELL | $27.46
1802 | AAPL | BUY | $23.37
1784 | AAPL | SELL | $24.34
1776 | AAPL | BUY | $24.02
1775 | AAPL | SELL | $23.35
1772 | AAPL | BUY | $23.60
1757 | AAPL | SELL | $24.86
1753 | AAPL | BUY | $25.74
1735 | AAPL | SELL | $27.13
1720 | AAPL | BUY | $26.99
1715 | AAPL | SELL | $28.39
1713 | AAPL | BUY | $28.66
1712 | AAPL | SELL | $28.18
1709 | AAPL | BUY | $28.49
1708 | AAPL | SELL | $28.05
1707 | AAPL | BUY | $28.26
1694 | AAPL | SELL | $29.28
1691 | AAPL | BUY | $29.41
1689 | AAPL | SELL | $28.90
1673 | AAPL | BUY | $27.49
1667 | AAPL | SELL | $27.89
1656 | AAPL | BUY | $28.80
1649 | AAPL | SELL | $29.07
1647 | AAPL | BUY | $29.32
1646 | AAPL | SELL | $29.19
1645 | AAPL | BUY | $29.18
1644 | AAPL | SELL | $28.95
1635 | AAPL | BUY | $29.76
1624 | AAPL | SELL | $30.34
1615 | AAPL | BUY | $33.32
1590 | AAPL | SELL | $34.96
1589 | AAPL | BUY | $35.35
1587 | AAPL | SELL | $35.16
1586 | AAPL | BUY | $35.22
1573 | AAPL | SELL | $35.26
1569 | AAPL | BUY | $35.61
1563 | AAPL | SELL | $35.91
1552 | AAPL | BUY | $38.92
1548 | AAPL | SELL | $38.27
1547 | AAPL | BUY | $38.50
1545 | AAPL | SELL | $38.34
1544 | AAPL | BUY | $38.47
1543 | AAPL | SELL | $38.40
1542 | AAPL | BUY | $38.42
1541 | AAPL | SELL | $38.19
1528 | AAPL | BUY | $36.59
1522 | AAPL | SELL | $35.93
1521 | AAPL | BUY | $36.46
1520 | AAPL | SELL | $35.92
1511 | AAPL | BUY | $36.94
1501 | AAPL | SELL | $37.64
1489 | AAPL | BUY | $39.96
1485 | AAPL | SELL | $39.38
1483 | AAPL | BUY | $39.95
1468 | AAPL | SELL | $39.91
1459 | AAPL | BUY | $38.28
1442 | AAPL | SELL | $38.99
1439 | AAPL | BUY | $39.27
1423 | AAPL | SELL | $42.27
1422 | AAPL | BUY | $42.77
1421 | AAPL | SELL | $42.54
1419 | AAPL | BUY | $43.28
1415 | AAPL | SELL | $43.27
1404 | AAPL | BUY | $43.07
1397 | AAPL | SELL | $43.75
1383 | AAPL | BUY | $44.05
1379 | AAPL | SELL | $44.25
1362 | AAPL | BUY | $41.84
1358 | AAPL | SELL | $42.77
1357 | AAPL | BUY | $43.12
1343 | AAPL | SELL | $44.61
1335 | AAPL | BUY | $43.19
1334 | AAPL | SELL | $42.09
1322 | AAPL | BUY | $43.68
1318 | AAPL | SELL | $43.20
1311 | AAPL | BUY | $41.31
1297 | AAPL | SELL | $46.58
1296 | AAPL | BUY | $46.91
1295 | AAPL | SELL | $46.79
1294 | AAPL | BUY | $47.09
1291 | AAPL | SELL | $46.98
1280 | AAPL | BUY | $47.67
1278 | AAPL | SELL | $47.21
1269 | AAPL | BUY | $46.38
1249 | AAPL | SELL | $47.74
1238 | AAPL | BUY | $52.22
1231 | AAPL | SELL | $53.76
1229 | AAPL | BUY | $54.04
1215 | AAPL | SELL | $55.96
1211 | AAPL | BUY | $55.01
1210 | AAPL | SELL | $54.41
1209 | AAPL | BUY | $55.20
1194 | AAPL | SELL | $54.34
1193 | AAPL | BUY | $55.54
1192 | AAPL | SELL | $55.30
1190 | AAPL | BUY | $54.83
1187 | AAPL | SELL | $53.77
1186 | AAPL | BUY | $54.95
1185 | AAPL | SELL | $54.08
1182 | AAPL | BUY | $54.72
1173 | AAPL | SELL | $48.06
1163 | AAPL | BUY | $45.23
1153 | AAPL | SELL | $42.74
1145 | AAPL | BUY | $39.29
1133 | AAPL | SELL | $37.50
1131 | AAPL | BUY | $38.73
1128 | AAPL | SELL | $38.33
1125 | AAPL | BUY | $39.44
1123 | AAPL | SELL | $38.67
1122 | AAPL | BUY | $41.31
1102 | AAPL | SELL | $43.29
1093 | AAPL | BUY | $45.43
1085 | AAPL | SELL | $47.19
1081 | AAPL | BUY | $47.49
1063 | AAPL | SELL | $51.32
1047 | AAPL | BUY | $47.25
1046 | AAPL | SELL | $45.77
1029 | AAPL | BUY | $48.54
1022 | AAPL | SELL | $49.65
1020 | AAPL | BUY | $49.95
1018 | AAPL | SELL | $49.48
1008 | AAPL | BUY | $51.30
1004 | AAPL | SELL | $50.65
1003 | AAPL | BUY | $51.80
999 | AAPL | SELL | $51.94
998 | AAPL | BUY | $52.42
987 | AAPL | SELL | $52.24
983 | AAPL | BUY | $52.59
979 | AAPL | SELL | $50.66
975 | AAPL | BUY | $52.25
960 | AAPL | SELL | $54.43
957 | AAPL | BUY | $55.26
955 | AAPL | SELL | $54.70
954 | AAPL | BUY | $55.99
933 | AAPL | SELL | $60.82
931 | AAPL | BUY | $62.19
917 | AAPL | SELL | $65.80
914 | AAPL | BUY | $66.59
896 | AAPL | SELL | $69.86
895 | AAPL | BUY | $71.00
873 | AAPL | SELL | $77.24
872 | AAPL | BUY | $79.42
869 | AAPL | SELL | $77.38
860 | AAPL | BUY | $81.22
858 | AAPL | SELL | $79.75
857 | AAPL | BUY | $80.91
856 | AAPL | SELL | $80.08
833 | AAPL | BUY | $61.72
816 | AAPL | SELL | $70.70
811 | AAPL | BUY | $70.74
809 | AAPL | SELL | $69.64
808 | AAPL | BUY | $71.93
790 | AAPL | SELL | $79.18
789 | AAPL | BUY | $79.53
787 | AAPL | SELL | $79.48
776 | AAPL | BUY | $85.75
767 | AAPL | SELL | $88.41
766 | AAPL | BUY | $90.44
753 | AAPL | SELL | $96.33
752 | AAPL | BUY | $98.36
751 | AAPL | SELL | $97.00
750 | AAPL | BUY | $97.27
749 | AAPL | SELL | $92.84
745 | AAPL | BUY | $95.04
724 | AAPL | SELL | $125.01
722 | AAPL | BUY | $129.04
713 | AAPL | SELL | $115.36
707 | AAPL | BUY | $111.81
706 | AAPL | SELL | $107.12
704 | AAPL | BUY | $112.28
689 | AAPL | SELL | $119.02
682 | AAPL | BUY | $116.60
681 | AAPL | SELL | $111.20
680 | AAPL | BUY | $115.32
679 | AAPL | SELL | $108.86
669 | AAPL | BUY | $119.26
665 | AAPL | SELL | $118.64
660 | AAPL | BUY | $116.59
637 | AAPL | SELL | $132.69
625 | AAPL | BUY | $132.03
619 | AAPL | SELL | $137.09
588 | AAPL | BUY | $123.99
585 | AAPL | SELL | $120.53
583 | AAPL | BUY | $123.39
581 | AAPL | SELL | $120.09
578 | AAPL | BUY | $121.39
577 | AAPL | SELL | $119.90
576 | AAPL | BUY | $122.15
563 | AAPL | SELL | $133.11
560 | AAPL | BUY | $134.32
557 | AAPL | SELL | $133.58
541 | AAPL | BUY | $127.31
540 | AAPL | SELL | $125.43
539 | AAPL | BUY | $127.10
536 | AAPL | SELL | $125.28
525 | AAPL | BUY | $130.48
521 | AAPL | SELL | $130.46
520 | AAPL | BUY | $132.30
516 | AAPL | SELL | $133.11
515 | AAPL | BUY | $134.78
501 | AAPL | SELL | $142.45
498 | AAPL | BUY | $146.80
495 | AAPL | SELL | $146.77
482 | AAPL | BUY | $149.10
479 | AAPL | SELL | $146.36
476 | AAPL | BUY | $149.71
474 | AAPL | SELL | $148.36
471 | AAPL | BUY | $153.12
462 | AAPL | SELL | $149.55
455 | AAPL | BUY | $145.85
452 | AAPL | SELL | $145.37
439 | AAPL | BUY | $143.76
432 | AAPL | SELL | $148.64
431 | AAPL | BUY | $149.32
430 | AAPL | SELL | $148.85
429 | AAPL | BUY | $152.57
428 | AAPL | SELL | $149.80
416 | AAPL | BUY | $151.00
409 | AAPL | SELL | $156.81
407 | AAPL | BUY | $165.30
395 | AAPL | SELL | $172.26
391 | AAPL | BUY | $175.64
386 | AAPL | SELL | $178.20
366 | AAPL | BUY | $170.33
352 | AAPL | SELL | $168.88
347 | AAPL | BUY | $164.85
336 | AAPL | SELL | $150.62
334 | AAPL | BUY | $159.59
323 | AAPL | SELL | $174.61
310 | AAPL | BUY | $167.23
308 | AAPL | SELL | $161.79
304 | AAPL | BUY | $163.64
303 | AAPL | SELL | $157.65
287 | AAPL | BUY | $143.11
273 | AAPL | SELL | $131.88
268 | AAPL | BUY | $135.87
263 | AAPL | SELL | $137.44
253 | AAPL | BUY | $145.49
245 | AAPL | SELL | $152.95
243 | AAPL | BUY | $156.79
226 | AAPL | SELL | $171.52
222 | AAPL | BUY | $170.03
221 | AAPL | SELL | $163.62
206 | AAPL | BUY | $154.48
203 | AAPL | SELL | $152.74
186 | AAPL | BUY | $142.41
178 | AAPL | SELL | $144.80
177 | AAPL | BUY | $155.74
166 | AAPL | SELL | $148.28
163 | AAPL | BUY | $150.72
161 | AAPL | SELL | $148.01
160 | AAPL | BUY | $150.18
158 | AAPL | SELL | $148.11
155 | AAPL | BUY | $148.03
145 | AAPL | SELL | $143.21
140 | AAPL | BUY | $135.45
139 | AAPL | SELL | $132.23
134 | AAPL | BUY | $129.93
115 | AAPL | SELL | $143.00
114 | AAPL | BUY | $144.29
101 | AAPL | SELL | $152.55
85 | AAPL | BUY | $152.59
76 | AAPL | SELL | $158.28
74 | AAPL | BUY | $160.77
58 | AAPL | SELL | $165.02
54 | AAPL | BUY | $168.41
36 | AAPL | SELL | $171.56
33 | AAPL | BUY | $175.43
17 | AAPL | SELL | $183.96
16 | AAPL | BUY | $187.00
14 | AAPL | SELL | $185.27
13 | AAPL | BUY | $188.06
1 | AAPL | SELL | $190.69
0 | AAPL | BUY | $193.99
94 | AAPL | SELL | $190.24
92 | AAPL | BUY | $193.10
3 | AAPL | SELL | $189.77
6 | AAPL | BUY | $190.68
23 | AAPL | SELL | $183.79
29 | AAPL | BUY | $180.95
43 | AAPL | SELL | $172.57
47 | AAPL | BUY | $173.50
49 | AAPL | SELL | $165.79
52 | AAPL | BUY | $169.59
65 | AAPL | SELL | $160.10
68 | AAPL | BUY | $164.66
87 | AAPL | SELL | $148.50
91 | AAPL | BUY | $153.83
106 | AAPL | SELL | $151.01
111 | AAPL | BUY | $154.50
112 | AAPL | SELL | $150.82
147 | AAPL | BUY | $144.49
168 | AAPL | SELL | $146.87
173 | AAPL | BUY | $138.88
189 | AAPL | SELL | $138.34
193 | AAPL | BUY | $145.43
196 | AAPL | SELL | $142.45
211 | AAPL | BUY | $163.43
215 | AAPL | SELL | $154.53
216 | AAPL | BUY | $155.81
234 | AAPL | SELL | $164.92
238 | AAPL | BUY | $166.13
239 | AAPL | SELL | $160.01
275 | AAPL | BUY | $142.64
279 | AAPL | SELL | $145.38
280 | AAPL | BUY | $151.21
294 | AAPL | SELL | $142.56
296 | AAPL | BUY | $154.51
302 | AAPL | SELL | $157.96
315 | AAPL | BUY | $167.66
322 | AAPL | SELL | $174.31
341 | AAPL | BUY | $159.30
345 | AAPL | SELL | $163.20
356 | AAPL | BUY | $168.64
360 | AAPL | SELL | $171.66
363 | AAPL | BUY | $175.84
379 | AAPL | SELL | $172.19
382 | AAPL | BUY | $174.92
400 | AAPL | SELL | $174.56
422 | AAPL | BUY | $150.44
426 | AAPL | SELL | $150.02
448 | AAPL | BUY | $142.65
468 | AAPL | SELL | $153.65
488 | AAPL | BUY | $147.06
491 | AAPL | SELL | $145.52
548 | AAPL | BUY | $125.91
552 | AAPL | SELL | $128.10
554 | AAPL | BUY | $132.54
571 | AAPL | SELL | $130.36
594 | AAPL | BUY | $121.42
615 | AAPL | SELL | $133.94
632 | AAPL | BUY | $132.05
633 | AAPL | SELL | $130.92
635 | AAPL | BUY | $131.01
636 | AAPL | SELL | $129.41
653 | AAPL | BUY | $124.38
655 | AAPL | SELL | $122.25
674 | AAPL | BUY | $118.69
676 | AAPL | SELL | $114.95
693 | AAPL | BUY | $124.40
695 | AAPL | SELL | $114.97
698 | AAPL | BUY | $116.50
699 | AAPL | SELL | $113.02
700 | AAPL | BUY | $116.79
714 | AAPL | SELL | $112.00
716 | AAPL | BUY | $117.32
717 | AAPL | SELL | $112.82
718 | AAPL | BUY | $120.96
735 | AAPL | SELL | $113.01
739 | AAPL | BUY | $113.90
740 | AAPL | SELL | $110.06
779 | AAPL | BUY | $88.21
780 | AAPL | SELL | $86.00
841 | AAPL | BUY | $62.06
866 | AAPL | SELL | $80.36
889 | AAPL | BUY | $75.09
902 | AAPL | SELL | $67.86
906 | AAPL | BUY | $67.68
907 | AAPL | SELL | $66.39
924 | AAPL | BUY | $65.55
925 | AAPL | SELL | $65.03
953 | AAPL | BUY | $56.15
968 | AAPL | SELL | $54.17
994 | AAPL | BUY | $51.01
1010 | AAPL | SELL | $50.44
1014 | AAPL | BUY | $51.06
1017 | AAPL | SELL | $50.39
1052 | AAPL | BUY | $49.30
1071 | AAPL | SELL | $49.72
1075 | AAPL | BUY | $50.02
1076 | AAPL | SELL | $49.25
1099 | AAPL | BUY | $43.88
1113 | AAPL | SELL | $42.72
1117 | AAPL | BUY | $43.56
1119 | AAPL | SELL | $42.81
1141 | AAPL | BUY | $39.48
1178 | AAPL | SELL | $50.94
1180 | AAPL | BUY | $51.87
1197 | AAPL | SELL | $54.09
1198 | AAPL | BUY | $56.72
1204 | AAPL | SELL | $56.81
1221 | AAPL | BUY | $55.77
1239 | AAPL | SELL | $51.88
1243 | AAPL | BUY | $52.27
1244 | AAPL | SELL | $52.00
1267 | AAPL | BUY | $46.80
1287 | AAPL | SELL | $47.96
1325 | AAPL | BUY | $43.31
1326 | AAPL | SELL | $42.51
1328 | AAPL | BUY | $43.20
1330 | AAPL | SELL | $42.10
1345 | AAPL | BUY | $45.43
1348 | AAPL | SELL | $43.76
1368 | AAPL | BUY | $40.76
1369 | AAPL | SELL | $39.12
1370 | AAPL | BUY | $40.12
1388 | AAPL | SELL | $43.59
1389 | AAPL | BUY | $43.75
1390 | AAPL | SELL | $43.26
1406 | AAPL | BUY | $43.17
1407 | AAPL | SELL | $42.34
1411 | AAPL | BUY | $42.45
1430 | AAPL | SELL | $43.56
1469 | AAPL | BUY | $40.22
1490 | AAPL | SELL | $39.37
1492 | AAPL | BUY | $40.27
1495 | AAPL | SELL | $39.10
1533 | AAPL | BUY | $36.35
1540 | AAPL | SELL | $38.30
1553 | AAPL | BUY | $39.02
1554 | AAPL | SELL | $38.49
1577 | AAPL | BUY | $35.84
1581 | AAPL | SELL | $35.92
1601 | AAPL | BUY | $34.84
1603 | AAPL | SELL | $34.74
1604 | AAPL | BUY | $34.95
1616 | AAPL | SELL | $33.03
1679 | AAPL | BUY | $27.72
1682 | AAPL | SELL | $27.21
1684 | AAPL | BUY | $27.90
1702 | AAPL | SELL | $28.52
1724 | AAPL | BUY | $27.09
1727 | AAPL | SELL | $26.68
1741 | AAPL | BUY | $27.05
1746 | AAPL | SELL | $26.87
1750 | AAPL | BUY | $26.51
1764 | AAPL | SELL | $24.36
1770 | AAPL | BUY | $23.97
1789 | AAPL | SELL | $24.66
1792 | AAPL | BUY | $24.61
1805 | AAPL | SELL | $22.59
1809 | AAPL | BUY | $23.18
1813 | AAPL | SELL | $23.41
1827 | AAPL | BUY | $27.61
1834 | AAPL | SELL | $27.50
1852 | AAPL | BUY | $25.47
1854 | AAPL | SELL | $25.38
1871 | AAPL | BUY | $23.75
1872 | AAPL | SELL | $23.50
1873 | AAPL | BUY | $24.15
1875 | AAPL | SELL | $23.62
1876 | AAPL | BUY | $24.11
1891 | AAPL | SELL | $24.24
1893 | AAPL | BUY | $25.18
1915 | AAPL | SELL | $28.80
1917 | AAPL | BUY | $29.34
1929 | AAPL | SELL | $28.93
1931 | AAPL | BUY | $29.19
1937 | AAPL | SELL | $30.30
1956 | AAPL | BUY | $27.83
1957 | AAPL | SELL | $27.70
1973 | AAPL | BUY | $28.55
1975 | AAPL | SELL | $27.54
1976 | AAPL | BUY | $28.08
1977 | AAPL | SELL | $27.32
1979 | AAPL | BUY | $28.09
1980 | AAPL | SELL | $26.93
1994 | AAPL | BUY | $28.81
1998 | AAPL | SELL | $28.78
2001 | AAPL | BUY | $29.61
2039 | AAPL | SELL | $31.86
2041 | AAPL | BUY | $32.16
2058 | AAPL | SELL | $31.47
2064 | AAPL | BUY | $32.17
2080 | AAPL | SELL | $31.77
2084 | AAPL | BUY | $31.84
2085 | AAPL | SELL | $31.33
2102 | AAPL | BUY | $31.13
2119 | AAPL | SELL | $31.61
2147 | AAPL | BUY | $27.33
2168 | AAPL | SELL | $28.66
2188 | AAPL | BUY | $27.35
2204 | AAPL | SELL | $25.18
2210 | AAPL | BUY | $24.98
2211 | AAPL | SELL | $24.80
2224 | AAPL | BUY | $25.41
2227 | AAPL | SELL | $24.50
2231 | AAPL | BUY | $24.73
2246 | AAPL | SELL | $23.99
2251 | AAPL | BUY | $23.78
2268 | AAPL | SELL | $23.80
2272 | AAPL | BUY | $23.99
2273 | AAPL | SELL | $23.51
2289 | AAPL | BUY | $23.46
2292 | AAPL | SELL | $23.06
2314 | AAPL | BUY | $21.23
2316 | AAPL | SELL | $21.16
2335 | AAPL | BUY | $18.99
2352 | AAPL | SELL | $19.16
2357 | AAPL | BUY | $19.01
2359 | AAPL | SELL | $18.85
2371 | AAPL | BUY | $19.14
2373 | AAPL | SELL | $18.89
2393 | AAPL | BUY | $19.03
2398 | AAPL | SELL | $19.32
2399 | AAPL | BUY | $19.75
2416 | AAPL | SELL | $20.00
2417 | AAPL | BUY | $20.28
2420 | AAPL | SELL | $19.69
2437 | AAPL | BUY | $18.60
2440 | AAPL | SELL | $18.57
2459 | AAPL | BUY | $17.42
2460 | AAPL | SELL | $17.25
2462 | AAPL | BUY | $17.48
2476 | AAPL | SELL | $16.88
2478 | AAPL | BUY | $17.67
2483 | AAPL | SELL | $17.45
2502 | AAPL | BUY | $16.62
2504 | AAPL | SELL | $16.52
22637 | AMD | BUY | $3.82
22634 | AMD | SELL | $3.77
22624 | AMD | BUY | $3.82
22623 | AMD | SELL | $3.69
22618 | AMD | BUY | $3.63
22616 | AMD | SELL | $3.58
22603 | AMD | BUY | $3.83
22598 | AMD | SELL | $3.83
22595 | AMD | BUY | $3.91
22592 | AMD | SELL | $3.81
22582 | AMD | BUY | $3.97
22578 | AMD | SELL | $3.53
22573 | AMD | BUY | $3.34
22570 | AMD | SELL | $3.30
22569 | AMD | BUY | $3.34
22557 | AMD | SELL | $3.47
22552 | AMD | BUY | $3.39
22516 | AMD | SELL | $4.18
22508 | AMD | BUY | $3.48
22507 | AMD | SELL | $3.43
22498 | AMD | BUY | $3.70
22494 | AMD | SELL | $3.69
22492 | AMD | BUY | $3.71
22491 | AMD | SELL | $3.69
22490 | AMD | BUY | $3.70
22469 | AMD | SELL | $3.91
22467 | AMD | BUY | $4.01
22457 | AMD | SELL | $3.71
22453 | AMD | BUY | $4.12
22449 | AMD | SELL | $4.05
22446 | AMD | BUY | $4.09
22437 | AMD | SELL | $4.03
22434 | AMD | BUY | $4.02
22430 | AMD | SELL | $4.01
22426 | AMD | BUY | $4.03
22425 | AMD | SELL | $4.00
22415 | AMD | BUY | $4.28
22411 | AMD | SELL | $4.36
22406 | AMD | BUY | $4.03
22391 | AMD | SELL | $3.83
22384 | AMD | BUY | $3.79
22365 | AMD | SELL | $4.18
22361 | AMD | BUY | $4.17
22351 | AMD | SELL | $3.91
22327 | AMD | BUY | $2.72
22324 | AMD | SELL | $2.64
22320 | AMD | BUY | $2.72
22308 | AMD | SELL | $2.66
22303 | AMD | BUY | $2.69
22298 | AMD | SELL | $2.79
22283 | AMD | BUY | $2.57
22277 | AMD | SELL | $2.63
22276 | AMD | BUY | $2.67
22267 | AMD | SELL | $2.63
22263 | AMD | BUY | $2.45
22256 | AMD | SELL | $2.57
22246 | AMD | BUY | $3.15
22242 | AMD | SELL | $3.06
22240 | AMD | BUY | $3.11
22238 | AMD | SELL | $3.08
22237 | AMD | BUY | $3.11
22227 | AMD | SELL | $2.75
22222 | AMD | BUY | $2.80
22219 | AMD | SELL | $2.63
22216 | AMD | BUY | $2.70
22206 | AMD | SELL | $2.67
22204 | AMD | BUY | $2.87
22203 | AMD | SELL | $2.58
22197 | AMD | BUY | $2.34
22196 | AMD | SELL | $2.31
22185 | AMD | BUY | $2.37
22181 | AMD | SELL | $2.28
22176 | AMD | BUY | $2.28
22155 | AMD | SELL | $2.58
22133 | AMD | BUY | $1.77
22121 | AMD | SELL | $1.79
22115 | AMD | BUY | $1.78
22114 | AMD | SELL | $1.75
22111 | AMD | BUY | $1.78
22095 | AMD | SELL | $1.81
22088 | AMD | BUY | $1.72
22068 | AMD | BUY | $2.18
22067 | AMD | SELL | $2.13
22053 | AMD | BUY | $2.12
22036 | AMD | SELL | $2.34
22035 | AMD | BUY | $2.36
22031 | AMD | BUY | $2.53
22024 | AMD | SELL | $2.87
22011 | AMD | BUY | $2.09
22006 | AMD | SELL | $2.08
22005 | AMD | BUY | $2.20
21994 | AMD | SELL | $1.83
21990 | AMD | BUY | $2.01
21968 | AMD | SELL | $2.68
21966 | AMD | BUY | $2.78
21954 | AMD | SELL | $2.80
21948 | AMD | SELL | $2.62
21947 | AMD | BUY | $3.99
21943 | AMD | SELL | $3.61
21932 | AMD | BUY | $3.67
21928 | AMD | SELL | $3.77
21927 | AMD | BUY | $3.87
21912 | AMD | SELL | $4.40
21909 | AMD | BUY | $4.75
21905 | AMD | SELL | $5.02
21904 | AMD | BUY | $5.21
21903 | AMD | SELL | $4.88
21901 | AMD | BUY | $5.12
21885 | AMD | SELL | $5.22
21884 | AMD | BUY | $5.84
21867 | AMD | SELL | $6.78
21865 | AMD | BUY | $7.04
21861 | AMD | SELL | $7.43
21859 | AMD | BUY | $7.67
21857 | AMD | SELL | $7.49
21844 | AMD | BUY | $6.16
21839 | AMD | SELL | $6.32
21838 | AMD | BUY | $6.54
21826 | AMD | SELL | $6.49
21825 | AMD | BUY | $6.75
21824 | AMD | SELL | $6.67
21823 | AMD | BUY | $6.73
21820 | AMD | SELL | $6.52
21819 | AMD | BUY | $7.00
21815 | AMD | SELL | $7.20
21802 | AMD | BUY | $7.67
21796 | AMD | SELL | $8.77
21795 | AMD | BUY | $8.83
21774 | AMD | SELL | $11.55
21758 | AMD | BUY | $9.91
21752 | AMD | SELL | $10.37
21743 | AMD | BUY | $13.49
21739 | AMD | SELL | $13.13
21738 | AMD | BUY | $14.00
21733 | AMD | SELL | $14.46
21719 | AMD | BUY | $14.40
21718 | AMD | SELL | $13.82
21717 | AMD | BUY | $14.10
21716 | AMD | SELL | $13.79
21711 | AMD | BUY | $14.05
21701 | AMD | SELL | $12.31
21697 | AMD | BUY | $13.11
21691 | AMD | SELL | $13.30
21671 | AMD | BUY | $11.00
21658 | AMD | SELL | $11.50
21656 | AMD | BUY | $11.93
21650 | AMD | SELL | $13.40
21639 | AMD | BUY | $13.53
21635 | AMD | SELL | $13.55
21634 | AMD | BUY | $13.80
21629 | AMD | SELL | $14.12
21610 | AMD | BUY | $12.48
21607 | AMD | SELL | $12.23
21605 | AMD | BUY | $12.67
21596 | AMD | SELL | $12.22
21593 | AMD | BUY | $13.08
21589 | AMD | SELL | $13.30
21584 | AMD | BUY | $12.75
21570 | AMD | SELL | $13.95
21568 | AMD | BUY | $14.10
21566 | AMD | SELL | $12.33
21551 | AMD | BUY | $11.07
21543 | AMD | SELL | $11.17
21529 | AMD | BUY | $10.98
21525 | AMD | SELL | $10.54
21511 | AMD | BUY | $11.91
21504 | AMD | SELL | $12.41
21503 | AMD | BUY | $12.95
21491 | AMD | SELL | $11.78
21487 | AMD | BUY | $12.02
21486 | AMD | SELL | $11.72
21484 | AMD | BUY | $12.07
21481 | AMD | SELL | $12.11
21449 | AMD | BUY | $10.09
21446 | AMD | SELL | $10.11
21441 | AMD | BUY | $11.04
21403 | AMD | SELL | $16.52
21387 | AMD | BUY | $16.27
21382 | AMD | SELL | $16.50
21378 | AMD | BUY | $18.35
21363 | AMD | SELL | $19.33
21362 | AMD | BUY | $19.77
21340 | AMD | SELL | $31.21
21337 | AMD | BUY | $32.61
21333 | AMD | SELL | $30.89
21310 | AMD | BUY | $18.21
21297 | AMD | SELL | $19.11
21293 | AMD | BUY | $20.08
21281 | AMD | SELL | $19.86
21273 | AMD | BUY | $17.90
21256 | AMD | SELL | $19.76
21254 | AMD | BUY | $20.85
